"Date","Time (LST/LDT)","Wind Speed (m/s)","Wind Dir (deg)","Wind Gust (m/s)","Air Temp (°C)","Baro (mb)","Humidity (%)","Visibility (km)"
"2022/10/04","04:42","4.9","330","7.6","10.8","1016.9","-","-"
"2022/10/04","04:48","5.1","338","7.9","11","1016.8","-","-"
"2022/10/04","04:54","5.8","338","8.1","11","1016.9","-","-"
"2022/10/04","05:00","5.1","333","7.1","11","1016.9","-","-"
"2022/10/04","05:06","6.3","333","8","10.9","1016.9","-","-"
"2022/10/04","05:12","5.7","330","8.2","10.9","1017","-","-"
"2022/10/04","05:18","5.8","336","8.2","10.9","1016.9","-","-"
"2022/10/04","05:24","5.7","338","7.3","11.1","1016.9","-","-"
"2022/10/04","05:30","6.2","342","7.6","11","1016.9","-","-"
"2022/10/04","05:36","5","354","7","11.2","1016.9","-","-"
"2022/10/04","05:42","4.8","330","7.1","10.9","1017","-","-"
"2022/10/04","05:48","5.4","340","6.7","10.9","1017","-","-"
"2022/10/04","05:54","4.9","337","7.8","10.9","1017","-","-"
"2022/10/04","06:00","5.1","331","8.2","10.9","1017","-","-"
"2022/10/04","06:06","5.2","330","6.8","10.9","1017.1","-","-"
"2022/10/04","06:12","4.7","332","7.7","10.9","1017","-","-"
"2022/10/04","06:18","5.8","327","7.5","10.9","1017","-","-"
"2022/10/04","06:24","5.1","341","8.8","10.9","1017","-","-"
"2022/10/04","06:30","5.1","326","7","11","1017.1","-","-"
"2022/10/04","06:36","5.1","335","7.8","10.9","1017.1","-","-"
"2022/10/04","06:42","5.1","331","7.3","10.9","1017.2","-","-"
"2022/10/04","06:48","5.8","325","8.3","10.8","1017.2","-","-"
"2022/10/04","06:54","5","329","6.3","10.9","1017.2","-","-"
"2022/10/04","07:00","4.4","337","7","10.9","1017.2","-","-"
"2022/10/04","07:06","6.9","331","8.3","10.7","1017.3","-","-"
"2022/10/04","07:12","6","339","8.4","10.9","1017.3","-","-"
"2022/10/04","07:18","4.4","323","6.7","10.9","1017.3","-","-"
"2022/10/04","07:24","3.4","332","5.5","11","1017.3","-","-"
"2022/10/04","07:30","4.7","334","5.8","10.8","1017.3","-","-"
"2022/10/04","07:36","4.6","340","5.9","11","1017.3","-","-"
"2022/10/04","07:42","3.6","323","4.8","11","1017.3","-","-"
"2022/10/04","07:48","4.2","320","5.9","11","1017.3","-","-"
"2022/10/04","07:54","4.6","331","6.2","10.9","1017.3","-","-"
"2022/10/04","08:00","5","317","6.7","10.8","1017.3","-","-"
"2022/10/04","08:06","6.4","331","7.6","10.6","1017.4","-","-"
"2022/10/04","08:12","4.7","323","6.5","10.5","1017.3","-","-"
"2022/10/04","08:18","5.1","322","7.2","10.5","1017.4","-","-"
"2022/10/04","08:24","4.5","334","6","10.5","1017.4","-","-"
"2022/10/04","08:30","5.7","329","7.2","10.3","1017.4","-","-"
"2022/10/04","08:36","4.9","332","7.4","10.5","1017.4","-","-"
"2022/10/04","08:42","6.2","325","7.9","10.5","1017.4","-","-"
"2022/10/04","08:48","6.2","323","8.3","10.6","1017.5","-","-"
"2022/10/04","08:54","6.4","332","8.7","10.6","1017.5","-","-"
"2022/10/04","09:00","4.6","340","7.3","10.8","1017.5","-","-"
"2022/10/04","09:06","5.3","340","6.8","10.9","1017.4","-","-"
"2022/10/04","09:12","6.8","330","8.3","10.9","1017.5","-","-"
"2022/10/04","09:18","5.1","329","8.5","11","1017.5","-","-"
"2022/10/04","09:24","6.3","331","8.5","10.7","1017.5","-","-"
"2022/10/04","09:30","5.8","335","7.1","10.8","1017.6","-","-"
"2022/10/04","09:36","5","338","7.1","11","1017.5","-","-"
"2022/10/04","09:42","3.9","330","6.3","11.2","1017.5","-","-"
"2022/10/04","09:48","5.6","323","7.7","10.8","1017.5","-","-"
"2022/10/04","09:54","5.4","338","7.5","10.9","1017.5","-","-"
"2022/10/04","10:00","2.4","333","5.1","11.4","1017.4","-","-"
"2022/10/04","10:06","2.3","352","4.8","11.6","1017.4","-","-"
"2022/10/04","10:12","3.3","342","4.7","11.8","1017.5","-","-"
"2022/10/04","10:18","4.3","1","5.4","12.1","1017.4","-","-"
"2022/10/04","10:24","4.1","352","5.8","12.3","1017.4","-","-"
"2022/10/04","10:30","4.1","1","6.3","12.6","1017.3","-","-"
"2022/10/04","10:36","3.8","334","5.9","13","1017.3","-","-"
"2022/10/04","10:42","4.4","332","6.6","13.2","1017.2","-","-"
"2022/10/04","10:48","3.7","334","6","13.7","1017.1","-","-"
"2022/10/04","10:54","6.3","336","7.2","13.5","1017.1","-","-"
"2022/10/04","11:00","5.3","325","6.9","13.9","1017.1","-","-"
"2022/10/04","11:06","3.6","341","6","14.1","1017.1","-","-"
"2022/10/04","11:12","5.5","323","7.5","14.2","1016.9","-","-"
"2022/10/04","11:18","5.5","356","7.4","14.2","1016.9","-","-"
"2022/10/04","11:24","6.5","353","9","14.2","1016.9","-","-"
"2022/10/04","11:30","4.3","324","7.3","14.6","1016.8","-","-"
"2022/10/04","11:36","6.4","338","8.9","14.7","1016.7","-","-"
"2022/10/04","11:42","5","348","7.3","14.7","1016.7","-","-"
"2022/10/04","11:48","5.6","336","7.6","15.3","1016.7","-","-"
"2022/10/04","11:54","5.5","336","8.3","15.5","1016.6","-","-"
"2022/10/04","12:00","5.8","316","8.1","15.4","1016.6","-","-"
"2022/10/04","12:06","5.6","329","7.2","15.3","1016.5","-","-"
"2022/10/04","12:12","5.9","348","8.2","15.5","1016.4","-","-"
"2022/10/04","12:18","4.1","339","6.9","15.9","1016.4","-","-"
"2022/10/04","12:24","4.9","326","8","15.8","1016.3","-","-"
"2022/10/04","12:30","4.5","326","6.6","16.1","1016.2","-","-"
"2022/10/04","12:36","5","336","6.7","16","1016.1","-","-"
"2022/10/04","12:42","5","328","6.4","16.1","1016","-","-"
"2022/10/04","12:48","4.2","326","5.5","16.3","1015.9","-","-"
"2022/10/04","12:54","3.3","341","5.2","16.5","1015.7","-","-"
"2022/10/04","13:00","2.8","330","5.2","16.6","1015.6","-","-"
"2022/10/04","13:06","3.8","329","6.5","16.6","1015.4","-","-"
"2022/10/04","13:12","4","334","6.1","16.8","1015.3","-","-"
"2022/10/04","13:18","4.5","333","7.5","16.9","1015.2","-","-"
"2022/10/04","13:24","5.3","345","7.1","16.9","1015.1","-","-"
"2022/10/04","13:30","3.9","318","7.1","17.2","1015.1","-","-"
"2022/10/04","13:36","3.6","318","5.2","17.5","1015","-","-"
"2022/10/04","13:42","3.9","308","6.6","17.7","1015","-","-"
"2022/10/04","13:48","3.7","309","6.1","17.8","1015","-","-"
"2022/10/04","13:54","3.6","313","6.8","17.9","1014.9","-","-"
"2022/10/04","14:00","4.4","322","6.7","17.9","1014.9","-","-"
"2022/10/04","14:06","5","330","6.5","18","1014.8","-","-"
"2022/10/04","14:12","5.6","315","8.5","18.3","1014.8","-","-"
"2022/10/04","14:18","4.6","319","7.9","18.7","1014.7","-","-"
"2022/10/04","14:24","5","315","9","18.7","1014.6","-","-"
"2022/10/04","14:30","6","320","9","18.8","1014.5","-","-"
"2022/10/04","14:36","5.4","316","8","18.8","1014.5","-","-"
"2022/10/04","14:42","5.2","333","6.4","18.7","1014.4","-","-"
"2022/10/04","14:48","4.2","320","6.6","19","1014.3","-","-"
"2022/10/04","14:54","5.2","303","7.7","19","1014.3","-","-"
"2022/10/04","15:00","4.1","336","7.8","18.9","1014.3","-","-"
"2022/10/04","15:06","5.8","334","6.9","19.1","1014.2","-","-"
"2022/10/04","15:12","6.4","324","8.5","19.3","1014.2","-","-"
"2022/10/04","15:18","5.6","309","8.4","19.2","1014.2","-","-"
"2022/10/04","15:24","5.3","324","7.3","19.2","1014.2","-","-"
"2022/10/04","15:30","6.3","324","8.1","19.4","1014.1","-","-"
"2022/10/04","15:36","6.1","329","7.6","19.3","1014.1","-","-"
"2022/10/04","15:42","6.8","338","8.1","19.2","1014","-","-"
"2022/10/04","15:48","5.7","315","7.7","19.5","1013.9","-","-"
"2022/10/04","15:54","4.7","320","6.8","20","1013.8","-","-"
"2022/10/04","16:00","3.6","309","6.2","19.9","1013.8","-","-"
"2022/10/04","16:06","5.7","329","7.6","19.7","1013.8","-","-"
"2022/10/04","16:12","5.3","333","6.7","19.8","1013.8","-","-"
"2022/10/04","16:18","6.8","339","8.2","19.8","1013.8","-","-"
"2022/10/04","16:24","5.6","300","8","20","1013.7","-","-"
"2022/10/04","16:30","5.8","298","8.1","20","1013.7","-","-"
"2022/10/04","16:36","5.5","311","8.1","20.1","1013.7","-","-"
"2022/10/04","16:42","4.8","320","7.8","20.1","1013.7","-","-"
"2022/10/04","16:48","5.7","331","7.7","20.2","1013.6","-","-"
"2022/10/04","16:54","4.5","322","7.7","20.4","1013.6","-","-"
"2022/10/04","17:00","5.9","311","8.8","20.3","1013.5","-","-"
"2022/10/04","17:06","6","311","9.2","20.2","1013.5","-","-"
"2022/10/04","17:12","4.3","300","7.6","20.5","1013.5","-","-"
"2022/10/04","17:18","5.2","305","6.8","20.4","1013.5","-","-"
"2022/10/04","17:24","5.1","323","7.4","20.3","1013.6","-","-"
"2022/10/04","17:30","4.8","321","6.3","20.4","1013.6","-","-"
"2022/10/04","17:36","3.5","313","5.4","20.5","1013.6","-","-"
"2022/10/04","17:42","4.2","312","6","20.5","1013.6","-","-"
"2022/10/04","17:48","4.3","336","5.3","20.2","1013.6","-","-"
"2022/10/04","17:54","3.5","320","4.3","20.4","1013.6","-","-"
"2022/10/04","18:00","3.4","328","4.9","20.3","1013.7","-","-"
"2022/10/04","18:06","3.8","321","4.9","20.3","1013.8","-","-"
"2022/10/04","18:12","3.2","325","4.8","20.3","1013.8","-","-"
"2022/10/04","18:18","2.3","322","3.6","20.3","1013.9","-","-"
"2022/10/04","18:24","3","330","3.7","20.1","1013.9","-","-"
"2022/10/04","18:30","1.9","320","3.2","20.1","1014","-","-"
"2022/10/04","18:36","2.1","334","3.6","19.8","1014","-","-"
"2022/10/04","18:42","2","334","3.1","19.6","1014.1","-","-"
